R11,R12,R13,T1,R21,R22,R23,T2,R31,R32,R33,T3,R41,R42,R43,T4
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9487222186286475,-0.004007338881588407,47.04746370694181,47.04746370694181,-0.011875949295988553,0.971424405726922,28.54699818172266,28.54699818172266,-1.1382079446418405e-05,-1.569816203602604e-06,1.0,1.0,0.0,0.0,0.0,1.0
0.8849367888099586,-0.0077864532631853915,104.17003821005345,151.21750191699527,-0.026326046610162447,0.9384403050169812,60.280881716857074,88.82787989857974,-2.546404861506188e-05,-3.2778306131866913e-06,0.9992606388563707,1.9992606388563707,0.0,0.0,0.0,1.0
0.8341681556625783,-0.004826881172486308,146.79684148538635,298.01434340238166,-0.037982366949551746,0.9153469648552656,84.22721013358581,173.05509003216554,-3.681395751433842e-05,-1.9567061860735128e-06,0.9979399394810581,2.997200578337429,0.0,0.0,0.0,1.0
0.7978314184801585,0.009475402222912788,173.48640608164268,471.50074948402437,-0.047442390086304416,0.9140952048211065,94.60831227556388,267.6634023077294,-4.625733992215904e-05,7.716327463093182e-06,0.9967345667676215,3.99393514510505,0.0,0.0,0.0,1.0
0.7483168383609452,0.011573699837167004,213.80761617597045,685.3083656599948,-0.058609607767963014,0.891521102956953,116.16920632452948,383.83260863225894,-5.7211844531070204e-05,8.44105327731314e-06,0.9946133014807645,4.988548446585815,0.0,0.0,0.0,1.0
0.7193970008009041,0.01199145244960073,238.61766311398466,923.9260287739795,-0.06540469876930165,0.879660200599547,128.2889015240481,512.1215101563071,-6.357795521812859e-05,9.656464210161886e-06,0.992863430786089,5.9814118773719045,0.0,0.0,0.0,1.0
0.681030018109556,0.012448631902535558,271.10014927688616,1195.0261780508656,-0.07405752716667986,0.8606090198837506,146.37832237656323,658.4998325328703,-7.183260187204199e-05,1.076459849814181e-05,0.9902487634691833,6.971660640841088,0.0,0.0,0.0,1.0
0.6516732877566931,0.014262964809860905,294.62601552117667,1489.6521935720423,-0.08063000333965747,0.8477931260993785,158.33733338352587,816.8371659163962,-7.815713195919107e-05,1.1992890836742472e-05,0.9879707527262632,7.959631393567351,0.0,0.0,0.0,1.0
0.7103061122892381,0.11863546288297341,143.82710478923858,1633.4792983612808,-0.08385073425189929,0.9338008078821143,127.28568543241502,944.1228513488112,-8.02335141526515e-05,4.5708667046912244e-05,1.005254694656306,8.964886088223658,0.0,0.0,0.0,1.0
0.6926905282121398,0.12849080476195862,156.57786951723529,1790.057167878516,-0.08973795967065415,0.9379531243937956,131.691111988209,1075.8139633370201,-8.556786224331314e-05,5.43732914457828e-05,1.0041830292387115,9.96906911746237,0.0,0.0,0.0,1.0
0.6853633616619791,0.21893746084662838,116.71476535218189,1906.771933230698,-0.09792232263942158,0.9863950837253164,119.21263033824633,1195.0265936752664,-9.29385185225942e-05,8.272488208864878e-05,1.0078090373135395,10.976878154775909,0.0,0.0,0.0,1.0
0.67282051240541,0.29445079555887843,89.62809882031131,1996.4000320510095,-0.1062168755081234,1.0264371036648972,109.77146807602858,1304.798061751295,-0.00010061706356322902,0.00010800861630973385,1.0100117438105627,11.98688989858647,0.0,0.0,0.0,1.0
0.6738836252215665,0.4026625289077112,34.1254349381535,2030.525466989163,-0.11430588833813898,1.0892249095941713,91.80032069963127,1396.5983824509265,-0.0001081161427199601,0.0001453591181762916,1.014523565961605,13.001413464548076,0.0,0.0,0.0,1.0
0.7367197360809692,0.5492771558305665,-145.1823497031847,1885.3431172859785,-0.11842931421954947,1.2056654679911798,42.60152322597367,1439.1999056769002,-0.00011156103017464376,0.00019460973471727594,1.0288503178691646,14.03026378241724,0.0,0.0,0.0,1.0
0.7221989063692978,0.5402730917373363,-126.29612828461566,1759.0469890013628,-0.12279871521530286,1.1973087205737054,52.64728280481273,1491.847188481713,-0.00011487415082915696,0.00019351947174747587,1.028798765684955,15.059062548102196,0.0,0.0,0.0,1.0
0.7058022551024236,0.5227583015407214,-100.6277658148235,1658.4192231865393,-0.12699962477142235,1.1820496886062595,66.6863548269081,1558.5335433086211,-0.0001182558701990915,0.00018982277204330586,1.028705285899141,16.087767834001337,0.0,0.0,0.0,1.0
0.6964003140286488,0.5284566674193274,-93.40001868319843,1565.019204503341,-0.13123349176262844,1.1920288478253849,66.78437455402647,1625.3179178626476,-0.00012184863713798724,0.0001971523788029167,1.0277983175130272,17.115566151514365,0.0,0.0,0.0,1.0
0.7558024093521045,0.6527713798420441,-256.9139225197848,1308.105281983556,-0.1336399070330681,1.2931901257886749,22.487664277621327,1647.805582140269,-0.0001244856854592638,0.00024064370635583043,1.0395664198513632,18.155132571365726,0.0,0.0,0.0,1.0
0.7667421146772573,0.7935130711842825,-341.9020932184907,966.2031887650654,-0.14229065699309468,1.374117780731187,0.43727610541224493,1648.2428582456812,-0.0001324879895354303,0.00028974622618392837,1.0444001877552878,19.199532759121013,0.0,0.0,0.0,1.0
0.7653606101950675,0.8150718383548404,-345.6120467702977,620.5911419947677,-0.1475429235442301,1.399738928718596,-1.4550899648590854,1646.787768280822,-0.00013681724198187368,0.00030962176791213145,1.0443171208227533,20.243849879943767,0.0,0.0,0.0,1.0
0.7642342865311865,0.8374846972203009,-350.6351411483951,269.95600084637255,-0.1519753902046802,1.4308032695453263,-10.024926985295407,1636.7628412955266,-0.00014076453200124604,0.0003301576888604624,1.0424254966503033,21.28627537659407,0.0,0.0,0.0,1.0
0.7496670838025453,0.831872811118561,-329.63712551035627,-59.681124663983724,-0.15725219563352555,1.4248795510576249,4.170909110894333,1640.933750406421,-0.00014507636614629173,0.0003328146252989252,1.0441292439280123,22.33040462052208,0.0,0.0,0.0,1.0
0.7285011699436564,0.8071012999408663,-290.9839538167033,-350.66507848068704,-0.16231890721327635,1.4070130626252917,21.853700054102,1662.7874504605231,-0.00014950004310031157,0.00032945154297071616,1.0446118229572527,23.375016443479335,0.0,0.0,0.0,1.0
0.7161635946644141,0.8086613235052145,-277.4408885102514,-628.1059669909384,-0.16705270587970172,1.4037975542359171,32.70618466395308,1695.4936351244762,-0.0001534657570213575,0.0003327745699036934,1.046159901043056,24.42117634452239,0.0,0.0,0.0,1.0
0.707168154689646,0.8239021990494072,-278.54001613175336,-906.6459831226919,-0.17099081590084797,1.412533264107447,32.09764744823071,1727.5912825727069,-0.00015721513797800282,0.0003402190025657103,1.0461205662522235,25.467296910774614,0.0,0.0,0.0,1.0
0.6979845075080926,0.8353756129503788,-278.088424253553,-1184.734407376245,-0.17404770000041936,1.4256281161794166,23.559888089871805,1751.1511706625786,-0.00016012553206314867,0.00034684053050744966,1.0432831487493133,26.510580059523928,0.0,0.0,0.0,1.0
0.7706730284150325,1.0165900504823246,-504.62379621786283,-1689.3582035941076,-0.18292043395259464,1.5683399810673493,-29.715635737575077,1721.4355349250036,-0.00016645638396842384,0.00041020725439786383,1.0590787923607792,27.569658851884707,0.0,0.0,0.0,1.0
0.7605162590229723,1.0426773962204565,-513.3989929331459,-2202.7571965272537,-0.18842501058347558,1.5856861371093776,-35.4621579859664,1685.9733769390373,-0.00017141267143310052,0.00042206316254273467,1.0582494054389247,28.627908257323632,0.0,0.0,0.0,1.0
0.82944522494617,1.2333202332237683,-751.8014720994861,-2954.5586686267397,-0.19803564661435105,1.729266417824537,-92.70807342510501,1593.2653035139322,-0.0001789650044767874,0.0004880907638475159,1.0705377883437797,29.698446045667414,0.0,0.0,0.0,1.0
0.815665559450769,1.2489852240459178,-745.5071393022292,-3700.0658079289688,-0.20527835888379908,1.7570687605647786,-103.08717623769543,1490.1781272762366,-0.00018484958614142178,0.0005072091606864043,1.065871704374408,30.764317750041823,0.0,0.0,0.0,1.0
0.8082153437081991,1.3014682113653224,-772.1913763934808,-4472.25718432245,-0.2116530153089718,1.8053317263522326,-128.07732071123826,1362.1008065649985,-0.0001917184043922467,0.0005383431196436694,1.059822943129535,31.82414069317136,0.0,0.0,0.0,1.0
0.8019696175974058,1.4662418972467257,-872.3619666111905,-5344.61915093364,-0.22432997881323316,1.8881205414044173,-155.25708228723923,1206.8437242777593,-0.00020485711345814102,0.0005918453393106241,1.0625033615944586,32.88664405476582,0.0,0.0,0.0,1.0
0.8037019452951155,1.591430850905706,-955.2139428043248,-6299.833093737965,-0.23247116614285426,1.9835453896678077,-204.4616998633685,1002.3820244143908,-0.0002133345108142826,0.000645851316518588,1.0532324335010281,33.93987648826685,0.0,0.0,0.0,1.0
0.7760316014251286,1.619146981471928,-940.6174326128763,-7240.450526350842,-0.24181160542777141,2.0082683748174976,-209.62355116876674,792.758473245624,-0.00022261401777684786,0.0006693841097356146,1.048947124626305,34.98882361289315,0.0,0.0,0.0,1.0
0.7573838562305981,1.6928752563256289,-969.0442725757671,-8209.49479892661,-0.25048170925974905,2.0622823941526005,-232.71448229151378,560.0439909541103,-0.00023243440599242233,0.0007067259146516522,1.0426853809682284,36.03150899386138,0.0,0.0,0.0,1.0
0.7355637424961542,1.728787546681687,-973.397651863473,-9182.892450790083,-0.25761424028916713,2.0768947436493934,-234.29984650998517,325.74414444412514,-0.00024027939893401552,0.000720104138349024,1.04260669373819,37.07411568759957,0.0,0.0,0.0,1.0
0.7207954817218585,1.746952429892908,-963.4846958526609,-10146.377146642744,-0.26395164548309535,2.1031353288945245,-242.8828302459482,82.86131419817693,-0.00024606895615615637,0.0007399905258450376,1.0369203020104216,38.111035989609995,0.0,0.0,0.0,1.0
0.6984533284490253,1.7736204685792023,-952.0036849313449,-11098.38083157409,-0.2725899162430094,2.1224932933404266,-240.77116852312653,-157.9098543249496,-0.00025453719298296494,0.0007596946111911609,1.0360781061565942,39.14711409576659,0.0,0.0,0.0,1.0
0.6805306277119317,1.8060813646134746,-951.6621096434501,-12050.04294121754,-0.27973933157251346,2.1505944710033997,-249.27115998313832,-407.1810143080879,-0.0002620650454571112,0.0007826127546870706,1.0317741283828055,40.1788882241494,0.0,0.0,0.0,1.0
0.6671144132407528,1.83170325362423,-950.0225155255185,-13000.06545674306,-0.2858204545069369,2.1846266167403057,-265.268467677187,-672.4494819852749,-0.0002678595936293189,0.0008063594029781913,1.02331362317038,41.20220184731978,0.0,0.0,0.0,1.0
0.6471015374428075,1.8697730268014288,-951.2252940431573,-13951.290750786216,-0.2941054738538207,2.21482968221534,-272.623239342324,-945.0727213275989,-0.00027650220731582263,0.0008318473107511241,1.0197101228030532,42.22191197012283,0.0,0.0,0.0,1.0
0.6370431117621096,1.8951839732029137,-952.6452859088864,-14903.936036695102,-0.3009092315074147,2.2404873074951817,-278.31657386448234,-1223.3892951920811,-0.0002824984788308492,0.0008512911835546258,1.0169438454284703,43.238855815551304,0.0,0.0,0.0,1.0
0.634162410758439,1.9365309505600428,-976.0508477177212,-15879.986884412823,-0.30708899244771753,2.271524553314616,-286.580430823735,-1509.9697260158161,-0.0002883541650476334,0.0008723350833133054,1.0169001208098851,44.25575593636119,0.0,0.0,0.0,1.0
0.6085466944640002,1.906689284017425,-934.8952066515686,-16814.88209106439,-0.3108492183807527,2.2376519430401034,-265.16696449588886,-1775.136690511705,-0.0002923209208817067,0.0008572565630850766,1.020767679400109,45.2765236157613,0.0,0.0,0.0,1.0
0.6076666694440958,1.9499702885094061,-960.3407360775052,-17775.222827141897,-0.31806984494544077,2.2752034140264175,-275.8976769879146,-2051.0343674996197,-0.0002988475705230431,0.0008827085293577127,1.0198899949372737,46.29641361069857,0.0,0.0,0.0,1.0
0.5998491398321223,1.9755832174471142,-965.1363948115517,-18740.359221953448,-0.32472430241370537,2.3001358294777208,-280.6790205899195,-2331.7133880895394,-0.00030507993878650056,0.0009037707680958834,1.0181740585407206,47.314587669239295,0.0,0.0,0.0,1.0
0.6380273341663296,2.161517168812332,-1153.0881445417567,-19893.447366495206,-0.33377653907110905,2.455988088694396,-364.67467064867884,-2696.388058738218,-0.0003157082205803229,0.0009862215452950754,1.0085611100446998,48.323148779284,0.0,0.0,0.0,1.0
0.6392719788807741,2.2558052706988123,-1225.1763350868328,-21118.623701582037,-0.3434067299953645,2.522903111018984,-393.55649624005054,-3089.9445549782686,-0.0003256112814663193,0.001027374625776172,1.0060628720696831,49.32921165135368,0.0,0.0,0.0,1.0
0.6099014000034192,2.2002603016121456,-1162.0515283861141,-22280.67522996815,-0.34671975938463967,2.469412288024076,-361.39780423766456,-3451.3423592159334,-0.0003293504068512668,0.0010029449143763765,1.0124113040511866,50.341622955404866,0.0,0.0,0.0,1.0
0.6006371081278454,2.2135467379390867,-1167.5170349592472,-23448.1922649274,-0.35090986289051357,2.4715155962813635,-360.7877735871594,-3812.1301328030927,-0.00033410788770143026,0.0010078717536233866,1.0138920383878378,51.3555149937927,0.0,0.0,0.0,1.0
0.5777071647766264,2.169535496896729,-1119.0805766083274,-24567.272841535727,-0.35249639852641257,2.428763191192441,-337.9433767737802,-4150.073509576873,-0.0003363631900798744,0.0009880420135982859,1.0173671966588003,52.372882190451506,0.0,0.0,0.0,1.0
0.5480263723878411,2.138242892282694,-1072.438149596921,-25639.710991132648,-0.3596510112080344,2.4017888395435225,-319.1814345154427,-4469.254944092316,-0.0003430461675919719,0.0009796195723447624,1.0185393962956453,53.39142158674715,0.0,0.0,0.0,1.0
0.5288900038382146,2.109920351568266,-1036.1427877822357,-26675.853778914883,-0.36448005127592187,2.3851195807068977,-308.92796764407365,-4778.1829117363895,-0.00034691094869603826,0.0009739328658978965,1.0165774006878288,54.40799898743498,0.0,0.0,0.0,1.0
0.511655398987368,2.0438105677144733,-972.430088400301,-27648.283867315185,-0.36458263488060283,2.333198333693661,-276.2645407963689,-5054.447452532759,-0.00034710049818440495,0.0009492946256920873,1.0218137905751983,55.42981277801018,0.0,0.0,0.0,1.0
0.5004335611870786,2.059066708324581,-955.5580968839006,-28603.841964199088,-0.37282284682918243,2.36222226559433,-273.9505081516488,-5328.397960684408,-0.00035477234086963845,0.0009798182398870626,1.0192046341523762,56.449017412162554,0.0,0.0,0.0,1.0
0.48867515820774565,2.064319791898172,-939.9321909917902,-29543.774155190877,-0.3784693064069792,2.372578898562172,-269.1083630730117,-5597.5063237574195,-0.00036083133687697704,0.0009940603487030289,1.018447772114709,57.467465184277266,0.0,0.0,0.0,1.0
0.47075401746953877,1.9935699877145028,-874.3740190366336,-30418.14817422751,-0.37842840407005596,2.311578371843991,-228.90407952267446,-5826.410403280094,-0.0003613271287627904,0.0009645871725455828,1.027731594557737,58.495196778835,0.0,0.0,0.0,1.0
0.44783712933676834,1.9407024221140876,-814.9300766482421,-31233.07825087575,-0.3804703611223068,2.2537999454167013,-186.2291078072539,-6012.639511087348,-0.00036346657274701584,0.0009367813313658882,1.039761839152992,59.534958617987996,0.0,0.0,0.0,1.0
0.4389742806531874,1.9349973595817076,-794.3847527422882,-32027.46300361804,-0.38427866228990876,2.253361951253541,-177.4552971585074,-6190.094808245855,-0.0003674662202143078,0.0009433611321776106,1.039969016738863,60.57492763472686,0.0,0.0,0.0,1.0
0.4173154778955314,1.8998459514699668,-751.7366859063693,-32779.19968952441,-0.3867310693643515,2.2163438178373593,-153.64924357729652,-6343.7440518231515,-0.0003696901869998802,0.0009254850957638365,1.0439695994218396,61.618897234148704,0.0,0.0,0.0,1.0
0.40037210462018824,1.8983259871514824,-733.8658372311708,-33513.06552675558,-0.39233833766783743,2.212162036291801,-143.55445689010338,-6487.298508713255,-0.00037545683716049867,0.000929042073417492,1.0456220467737853,62.66451928092249,0.0,0.0,0.0,1.0
0.383227764637015,1.8900180079819855,-712.3238643347811,-34225.38939109036,-0.3971188115335985,2.2015003714170622,-132.28034192304165,-6619.578850636296,-0.00037995196265001494,0.0009274186534242609,1.0469645600715562,63.71148384099405,0.0,0.0,0.0,1.0
0.3681680011623232,1.8874181097124734,-696.4710633256368,-34921.860454416,-0.40178581491779286,2.2000428510771237,-129.04392678175589,-6748.622777418052,-0.00038457665465822945,0.0009316416708243368,1.0444885143690876,64.75597235536314,0.0,0.0,0.0,1.0
0.35578792307528195,1.9005076452474838,-696.402386208929,-35618.26284062493,-0.4069763322595582,2.2101986245607823,-133.22092949525813,-6881.84370691331,-0.0003898205582049528,0.0009410768257637432,1.0416211076345958,65.79759346299774,0.0,0.0,0.0,1.0
0.33068962318776907,1.8751068158695154,-657.3364448140695,-36275.599285439,-0.41181670348462546,2.1798120010346613,-111.83955833294071,-6993.683265246251,-0.00039409323570344237,0.0009298321686921719,1.044379855712125,66.84197331870986,0.0,0.0,0.0,1.0
0.31482137617100076,1.8349953408900455,-618.8782631471458,-36894.47754858615,-0.4119360530277078,2.1427879361393893,-93.45954643651106,-7087.142811682762,-0.00039426492039775776,0.000912317076133366,1.044997901749626,67.88697122045949,0.0,0.0,0.0,1.0
0.3056491866574193,1.7976061985393288,-592.3774561847853,-37486.85500477093,-0.4084152974905852,2.1102730923471853,-86.94248088287553,-7174.085292565637,-0.0003907686695231029,0.0008924503363128718,1.0409137260011099,68.9278849464606,0.0,0.0,0.0,1.0
0.2858016208918124,1.7543632974257595,-549.6495413059079,-38036.50454607684,-0.40839023125712653,2.0611210946812784,-60.37239811865578,-7234.457690684293,-0.00039121323113035494,0.0008685265000222687,1.0454461945776454,69.97333114103824,0.0,0.0,0.0,1.0
0.27278924341914984,1.7089478397197821,-513.4714349591633,-38549.975981036005,-0.40672649267390437,2.022268104106521,-46.10980466053158,-7280.567495344824,-0.0003893786344618565,0.0008481473881978664,1.0431404104506024,71.01647155148885,0.0,0.0,0.0,1.0
0.2612167551338672,1.6639614488978687,-478.98566973244465,-39028.96165076845,-0.40460048153810635,1.9848784640630919,-33.598422832760654,-7314.165918177585,-0.0003872778826513376,0.000828693244183061,1.0399010605989212,72.05637261208777,0.0,0.0,0.0,1.0
0.24175346100745135,1.6433684081623248,-450.68818504902254,-39479.64983581747,-0.4076871061406602,1.9590073738257507,-18.64938880873226,-7332.815306986317,-0.00038992035713398464,0.0008183289453069951,1.0404087088955747,73.09678132098334,0.0,0.0,0.0,1.0
0.22327604978760013,1.607073277577774,-411.4789515934975,-39891.12878741097,-0.40883990237199647,1.9198700750531958,4.1592189914322795,-7328.656087994885,-0.00039106476397013406,0.0008013543356611927,1.04238365753547,74.1391649785188,0.0,0.0,0.0,1.0
0.2131550308978255,1.6482320190328121,-429.63435145828703,-40320.76313886925,-0.41520015117486625,1.945019029948138,-2.4571602967224218,-7331.113248291607,-0.0003976738457525682,0.0008175718224174876,1.0445396598107481,75.18370463832956,0.0,0.0,0.0,1.0
0.19547241805738122,1.6118469483227023,-387.0120534827148,-40707.77519235197,-0.41606522634074505,1.9050868769520024,24.929958807469767,-7306.183289484137,-0.00039839216116239443,0.0008003070773167968,1.0483839475777228,76.23208858590728,0.0,0.0,0.0,1.0
0.18429639024632855,1.6138152120910674,-377.8610247848959,-41085.63621713687,-0.4191993705930362,1.902357649797659,30.970334194373564,-7275.212955289764,-0.00040173046374077705,0.0008022493093890593,1.0492712620203468,77.28135984792762,0.0,0.0,0.0,1.0
0.17106859059711757,1.593965606041912,-351.27634827897526,-41436.91256541584,-0.4208686801651872,1.8804139550284074,47.17355269696094,-7228.0394025928035,-0.00040311582399872765,0.0007937127709154162,1.0507551104773458,78.33211495840496,0.0,0.0,0.0,1.0
0.15650332765694955,1.555493440233998,-313.8593101174959,-41750.77187553334,-0.42042009032938105,1.8438220345075529,67.07750069115028,-7160.961901901654,-0.0004022423395755634,0.0007759932910319811,1.0503802740153463,79.38249523242031,0.0,0.0,0.0,1.0
0.14409089345825743,1.5336433753401768,-286.766601054447,-42037.53847658779,-0.4211090201685531,1.8192598595671763,83.76128492084868,-7077.200616980805,-0.0004028325942339903,0.000765867745483709,1.0516641800514122,80.43415941247173,0.0,0.0,0.0,1.0
0.13482157024726538,1.5376227997031588,-280.8642387677865,-42318.40271535558,-0.42404597979883263,1.8174386398596591,89.76493320708381,-6987.4356837737205,-0.0004059207209454761,0.0007672245352648405,1.0538113857772744,81.48797079824901,0.0,0.0,0.0,1.0
0.12597489541050066,1.519453802946679,-260.7089295833777,-42579.11164493896,-0.4245580019922057,1.7988140393768672,101.8411612442633,-6885.594522529457,-0.00040629238452767423,0.0007591950524736235,1.0543404068039022,82.54231120505291,0.0,0.0,0.0,1.0
0.11549609367699636,1.4848049495176823,-228.4568564506089,-42807.56850138957,-0.4237742645439074,1.7584415417163366,128.0428599422064,-6757.551662587251,-0.0004059113414311941,0.0007394614251940468,1.0606563923651218,83.60296759741803,0.0,0.0,0.0,1.0
0.10287297447177036,1.4635333715853933,-203.6127687254122,-43011.18127011498,-0.4252885848822091,1.7319963631892377,146.66531602786927,-6610.886346559381,-0.00040734251394065055,0.0007279523568637102,1.0641003399875608,84.66706793740559,0.0,0.0,0.0,1.0
0.09425490442770565,1.4562790468225817,-191.09399195640802,-43202.275262071395,-0.4270683226352222,1.7206778637697488,155.8849068796993,-6455.001439679682,-0.00040896736440302375,0.0007239640233615449,1.0656370146097078,85.7327049520153,0.0,0.0,0.0,1.0
0.08628385510186432,1.466025616186875,-190.73379785251512,-43393.00905992391,-0.4304649036293667,1.7252766089052827,156.27646046404593,-6298.724979215636,-0.0004118653764430862,0.0007272171659644456,1.0657872645079725,86.79849221652327,0.0,0.0,0.0,1.0
0.077298360673686,1.4704780015318382,-188.70666879915194,-43581.715728723066,-0.43269295477829,1.7209951443356495,159.32208430338153,-6139.402894912255,-0.0004136022123008952,0.0007234281639269183,1.0673568831079954,87.86584909963126,0.0,0.0,0.0,1.0
0.07000679569888327,1.4645090697493075,-177.7493408322398,-43759.46506955531,-0.4352265958978525,1.7157478770038663,164.91882438186386,-5974.484070530391,-0.0004160971929994259,0.0007247126595424121,1.0665083758004343,88.9323574754317,0.0,0.0,0.0,1.0
0.05743497946585724,1.4678980952615261,-171.86261966319486,-43931.3276892185,-0.43896450813405,1.710827455377414,169.43444088882492,-5805.049629641567,-0.0004185315228940464,0.0007215164253079103,1.0673465682870982,89.9997040437188,0.0,0.0,0.0,1.0
0.05068530847157,1.4702279992494394,-167.7962743436982,-44099.1239635622,-0.4417583660413905,1.7120686810136674,170.83361072480454,-5634.216018916763,-0.000421050766299755,0.0007246546650570326,1.0663956401718635,91.06609968389066,0.0,0.0,0.0,1.0
0.044476312806726995,1.442564131713496,-147.6242190379068,-44246.7481826001,-0.44010625962424826,1.6852214963515006,182.5382169693704,-5451.677801947392,-0.00041981656813842947,0.0007118101755652085,1.0658410382049575,92.1319407220956,0.0,0.0,0.0,1.0
0.03854333012137509,1.423403644579557,-132.96577536686337,-44379.71395796697,-0.43892867134797436,1.6635965908158536,192.2809812180784,-5259.396820729314,-0.0004187616128537122,0.0007003380764989822,1.0664471657806136,93.19838788787622,0.0,0.0,0.0,1.0
0.03216434587109147,1.4048217390579907,-117.26159511160976,-44496.97555307858,-0.43844630877817153,1.6436777862981111,202.49587684315927,-5056.900943886155,-0.00041865979390866374,0.000691640474561008,1.0668124068616238,94.26520029473785,0.0,0.0,0.0,1.0
0.026059857841448136,1.3842577533871936,-100.18437356443056,-44597.159926643006,-0.4379544017402503,1.6233823492466286,212.8878879857438,-4844.013055900411,-0.000418099538621858,0.0006826365888416957,1.0664688612039475,95.3316691559418,0.0,0.0,0.0,1.0
0.02082891258753981,1.370334329468534,-88.3457021307931,-44685.5056287738,-0.43755630314924515,1.6071417390559048,221.18998075814076,-4622.823075142271,-0.00041779938526115187,0.0006746750942080406,1.0671728897453898,96.39884204568719,0.0,0.0,0.0,1.0
0.014817527237881635,1.3577638173415436,-76.53966238537593,-44762.04529115917,-0.4378637590443396,1.5924308937116112,229.61768413177776,-4393.205391010493,-0.0004182739026475646,0.0006684909060780654,1.067964940755258,97.46680698644245,0.0,0.0,0.0,1.0
0.008544438172979008,1.3390506478405695,-60.86237841117527,-44822.90766957035,-0.43768588656063245,1.5729014947259568,239.96410370257084,-4153.241287307922,-0.0004182395165148176,0.0006598725320300518,1.0681672598171734,98.53497424625962,0.0,0.0,0.0,1.0
0.0028941985022181847,1.3217173916920506,-45.19896507328448,-44868.106634643635,-0.43741635867251116,1.5528444297938913,252.75564601097946,-3900.4856412969425,-0.00041816373048648433,0.0006504347750586725,1.0705952491783808,99.605569495438,0.0,0.0,0.0,1.0
-0.002464605574298376,1.2987303810781359,-26.376121663453276,-44894.48275630709,-0.4366006742639638,1.5299952432528292,266.04411537100265,-3634.44152592594,-0.0004174447474882123,0.0006399362346879261,1.0714573549107196,100.67702685034872,0.0,0.0,0.0,1.0
-0.008555380630357708,1.2718024887233668,-3.8746546475658588,-44898.35741095465,-0.4352145337865115,1.5006710892182809,283.70240912575434,-3350.7391168001855,-0.0004161499506621002,0.0006254380183510766,1.0740511443060339,101.75107799465476,0.0,0.0,0.0,1.0
-0.015478065700452558,1.2782313368848552,1.1113048794526978,-44897.2461060752,-0.43861097169793023,1.4972076847557905,295.12655658066166,-3055.612560219524,-0.000419332397708136,0.0006237895520159652,1.0818722927187914,102.83295028737355,0.0,0.0,0.0,1.0
